;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Retentive, Address, System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
;###002 - THIS LINE CONTAINS VERSION INFORMATION. DO NOT REMOVE!!!

;Folders Section (Must define folders before tags)

;Tag Section
"D","FREEZER_2_HOT_GAS_PILOT","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:7/1"
"A","FREEZER_2_HOT_GAS_TIME","","F","D","*","F","U","L",1,180,0,1,0,0,"",,,,,,,"::[k45791]N15:34"
"D","FREEZER_2_HOT_GASS","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:7/0"
"A","FREEZER_2_HR1","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:20"
"D","FREEZER_2_HR1_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/209"
"A","FREEZER_2_HR2","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:22"
"D","FREEZER_2_HR2_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/210"
"A","FREEZER_2_HR3","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:24"
"D","FREEZER_2_HR3_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/211"
"A","FREEZER_2_HR4","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:26"
"D","FREEZER_2_HR4_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/212"
"A","FREEZER_2_HR5","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:28"
"D","FREEZER_2_HR5_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/213"
